RoleID,RoleName,DutyName,,,,
LEDGERACCOUNTANT,Accountant,Inquire about fixed asset taxes for Russia,,,,
LEDGERACCOUNTANT,Accountant,View product types,,,,
LEDGERACCOUNTANT,Accountant,Inquire into chart of account master,,,,
LEDGERACCOUNTANT,Accountant,Maintain closing transactions,,,,
LEDGERACCOUNTANT,Accountant,Inquire into closing transaction status,,,,
LEDGERACCOUNTANT,Accountant,View derived financial hierarchy filters,,,,
LEDGERACCOUNTANT,Accountant,Inquire into general ledger policies,,,,
LEDGERACCOUNTANT,Accountant,Review general ledger process performance,,,,
LEDGERACCOUNTANT,Accountant,Inquire into general ledger reference data,,,,
LEDGERACCOUNTANT,Accountant,Maintain journals and transactions,,,,
LEDGERACCOUNTANT,Accountant,Inquire into journals and transaction status,,,,
LEDGERACCOUNTANT,Accountant,Review general ledger process performance through the role center,,,,
LEDGERACCOUNTANT,Accountant,Maintain periodic settlement and unsettlement,,,,
LEDGERACCOUNTANT,Accountant,Maintain deferral journals,,,,
LEDGERACCOUNTANT,Accountant,Maintain fixed assets for Russia,,,,
LEDGERACCOUNTANT,Accountant,Maintain fixed asset journals for Russia,,,,
LEDGERACCOUNTANT,Accountant,Maintain fixed asset taxes for Russia,,,,
LEDGERACCOUNTANT,Accountant,Maintain fixed asset transactions for Russia,,,,
LEDGERACCOUNTANT,Accountant,Maintain check payments,,,,
LEDGERACCOUNTANT,Accountant,Inquire into bill of exchange status,,,,
LEDGERACCOUNTANT,Accountant,Inquire into customer payments status,,,,
LEDGERACCOUNTANT,Accountant,Inquire into customer positive payments,,,,
LEDGERACCOUNTANT,Accountant,Maintain positive payments,,,,
LEDGERACCOUNTANT,Accountant,Inquire into promissory note status,,,,
LEDGERACCOUNTANT,Accountant,Inquire into vendor payment status,,,,
LEDGERACCOUNTANT,Accountant,Inquire into vendor positive payments,,,,
LEDGERACCOUNTANT,Accountant,Inquire into grant master,,,,
LEDGERACCOUNTANT,Accountant,Inquire into project master,,,,
LEDGERACCOUNTANT,Accountant,Inquire about purchase books,,,,
LEDGERACCOUNTANT,Accountant,Maintain purchase books,,,,
LEDGERACCOUNTANT,Accountant,Review purchase order process performance,,,,
LEDGERACCOUNTANT,Accountant,Inquire into purchase order to invoice progress,,,,
LEDGERACCOUNTANT,Accountant,Enable the fixed asset process for Russian fixed assets,,,,
LEDGERACCOUNTANT,Accountant,Inquire about deferrals,,,,
LEDGERACCOUNTANT,Accountant,Maintain deferrals,,,,
LEDGERACCOUNTANT,Accountant,Inquire into deferral transactions,,,,
LEDGERACCOUNTANT,Accountant,Inquire about tax accounting reference data,,,,
LEDGERACCOUNTANT,Accountant,Maintain tax register journals,,,,
LEDGERACCOUNTANT,Accountant,Enable tax accounting process,,,,
LEDGERACCOUNTANT,Accountant,Enable translation process,,,,
LEDGERACCOUNTANT,Accountant,Inquire about translation setup and sessions,,,,
LEDGERACCOUNTANT,Accountant,Maintain translation journals,,,,
LEDGERACCOUNTANT,Accountant,Inquire about sales books,,,,
LEDGERACCOUNTANT,Accountant,Maintain sales books,,,,
LEDGERACCOUNTANT,Accountant,Maintain JP Sales Tax report,,,,
LEDGERACCOUNTANT,Accountant,Review average VAT,,,,
LEDGERACCOUNTANT,Accountant,View tax branches,,,,
LEDGERACCOUNTANT,Accountant,Inquire taxes matrix,,,,
LEDGERACCOUNTANT,Accountant,Maintain taxes matrix,,,,
LEDGERACCOUNTANT,Accountant,Enable EU sales list process,,,,
LEDGERACCOUNTANT,Accountant,Maintain EU sales list transactions,,,,
LEDGERACCOUNTANT,Accountant,Inquire into EU sales list transaction status,,,,
LEDGERACCOUNTANT,Accountant,View fiscal classification,,,,
LEDGERACCOUNTANT,Accountant,View tax fiscal documents,,,,
LEDGERACCOUNTANT,Accountant,Enable Intrastat process,,,,
LEDGERACCOUNTANT,Accountant,Maintain Intrastat transactions,,,,
LEDGERACCOUNTANT,Accountant,Inquire into Intrastat transaction status,,,,
LEDGERACCOUNTANT,Accountant,Inquire FCP,,,,
LEDGERACCOUNTANT,Accountant,Enable sales taxes process,,,,
LEDGERACCOUNTANT,Accountant,Maintain sales tax transactions,,,,
LEDGERACCOUNTANT,Accountant,Inquire into sales tax transaction status,,,,
LEDGERACCOUNTANT,Accountant,View service code,,,,
LEDGERACCOUNTANT,Accountant,Review unrealized VAT,,,,
LEDGERACCOUNTANT,Accountant,Inquire into vendor consolidated invoice,,,,
LEDGERACCOUNTANT,Accountant,Inquire about payment status for vendor invoices,,,,
LEDGERACCOUNTANT,Accountant,Maintain vendor invoices for payment,,,,
LEDGERACCOUNTANT,Accountant,Inquire into vendor invoice status,,,,
LEDGERACCOUNTANT,Accountant,Inquire about overdue vendor debt CIT and PIT journals,,,,
LEDGERACCOUNTANT,Accountant,Maintain overdue vendor debt CIT and PIT journals,,,,
LEDGERACCOUNTANT,Accountant,Inquire about vendor overdue debt VAT journals,,,,
LEDGERACCOUNTANT,Accountant,Maintain vendor overdue debt VAT journals,,,,
LEDGERACCOUNTANT,Accountant,Inquire into vendor master,,,,
LEDGERACCOUNTANT,Accountant,LedgerSettlementTransactionsProcess,,,,
LEDGERACCOUNTANT,Accountant,Inquire about indirect tax declaration data,,,,
LEDGERACCOUNTANT,Accountant,Generate DIOT declaration,,,,
LEDGERACCOUNTANT,Accountant,Generate ISR report,,,,
LEDGERACCOUNTANT,Accountant,View Inflation adjustment B-10,,,,
LEDGERACCOUNTANT,Accountant,Maintain vendor 1099s,,,,
LEDGERACCOUNTANT,Accountant,View dimensions master,,,,
LEDGERACCOUNTANT,Accountant,LedgerJournalDailyGlobalMaintain,,,,
LEDGERACCOUNTANT,Accountant,View sensitive customer information,,,,
LEDGERACCOUNTANT,Accountant,View sensitive customer bank account information,,,,
LEDGERACCOUNTANT,Accountant,View sensitive bank account information,,,,
LEDGERACCOUNTANT,Accountant,Inquire tax engine basic setup,,,,
LEDGERACCOUNTANT,Accountant,Maintain tax engine basic setup,,,,
LEDGERACCOUNTANT,Accountant,Review general ledger process performance,,,,
LEDGERACCOUNTANT,Accountant,TaxIdentificationDimensionView,,,,
LEDGERACCOUNTANT,Accountant,View cash transactions,,,,
LEDGERACCOUNTANT,Accountant,Inquiry tax settlement setup,,,,
LEDGERACCOUNTANT,Accountant,Maintain tax settlement setup,,,,
LEDGERACCOUNTANT,Accountant,Inquire into electronic audit data,,,,
LEDGERACCOUNTANT,Accountant,Maintain journals and transactions,,,,
LEDGERACCOUNTANT,Accountant,Inquire benefit code,,,,
LEDGERACCOUNTANT,Accountant,Post allocations journal transactions,,,,
LEDGERACCOUNTANT,Accountant,Process allocation requests,,,,
LEDGERACCOUNTANT,Accountant,Maintain journals and transactions,,,,
LEDGERACCOUNTANT,Accountant,Maintain online invoicing system parameters,,,,
LEDGERACCOUNTANT,Accountant,Maintain electronic documents,,,,
LEDGERACCOUNTANT,Accountant,Enable financial reports generator,,,,
LEDGERACCOUNTANT,Accountant,View tax document transit relation,,,,
LEDGERACCOUNTANT,Accountant,View tax document temporary table,,,,
LEDGERACCOUNTANT,Accountant,View relationship between mapping table and attribute table,,,,
LEDGERACCOUNTANT,Accountant,View tax document transaction,,,,
LEDGERACCOUNTANT,Accountant,View tax document,,,,
LEDGERACCOUNTANT,Accountant,Inquire into cash flow management process,,,,
LEDGERACCOUNTANT,Accountant,Maintain cash flow management process,,,,
LEDGERACCOUNTANT,Accountant,Generate financial reports,,,,
LEDGERACCOUNTANT,Accountant,Review financial performance,,,,
LEDGERACCOUNTANT,Accountant,Maintain bank revaluations,,,,
LEDGERACCOUNTANT,Accountant,Reverse transactions,,,,
LEDGERACCOUNTANT,Accountant,Maintain simulations,,,,
LEDGERACCOUNTANT,Accountant,Manage plafond,,,,
LEDGERACCOUNTANT,Accountant,Inquire into schedule series,,,,
LEDGERACCOUNTANT,Accountant,Inquire into schedule occurrences,,,,
LEDGERACCOUNTANT,Accountant,View ledger settlements automation series settings,,,,
LEDGERACCOUNTANT,Accountant,Documents pending accounting,,,,
LEDGERACCOUNTANT,Accountant,FinTagConfigurationView,,,,
LEDGERACCOUNTANT,Accountant,FinTagRuleView,,,,
LEDGERACCOUNTANT,Accountant,OfficeAppCopilotForFinanceMaintain,,,,
LEDGERACCOUNTANT,Accountant,Reconciliation automation view data,,,,
LEDGERACCOUNTANT,Accountant,Reconciliation automation agent setup,,,,
LEDGERACCOUNTANT,Accountant,Reconciliation automation mitigation action duty,,,,
LEDGERACCOUNTANT,Accountant,Account reconciliation agent duty,,,,
LEDGERACCOUNTANT,Accountant,Ledger period closing default duty (TR),,,,
LEDGERACCOUNTANT,Accountant,E-ledger default entity duty (TR),,,,
LEDGERACCOUNTANT,Accountant,Print series default duty (TR),,,,
LEDGERACCOUNTANT,Accountant,Maintain lease without vendor invoice access,,,,
LEDGERACCOUNTANT,Accountant,Enable escheatment processing for stale-dated accounts payable payments,,,,
LEDGERACCOUNTANT,Accountant,View interest distribution,,,,
LEDGERACCOUNTANT,Accountant,GeneralJournalEntryWorkspaceMaintain,,,,
LEDGERACCOUNTANT,Accountant,Maintain financial period close processes,,,,
LEDGERACCOUNTANT,Accountant,View cash flow current company workspace,,,,
LEDGERACCOUNTANT,Accountant,View financial insights current company,,,,
LEDGERACCOUNTANT,Accountant,View payment predictor aggregate measure entities,,,,
LEDGERACCOUNTANT,Accountant,View payment predictor prediction results,,,,
LEDGERACCOUNTANT,Accountant,Inquiries into price component for sales posting,,,,
LEDGERACCOUNTANT,Accountant,Inquire into general ledger policies,,,,
LEDGERACCOUNTANT,Accountant,Inquiries into discount claim posting,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Approve advanced ledger entry transactions,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,view and maintain advanced ledger entry process,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,view advanced ledger entry process,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about advance holder accounts,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about advance holder transactions,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into alcohol declaration data,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Enable alcohol declaration process,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into fixed asset budgets,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Manage fixed asset impairment,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into fixed asset policies,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into fixed asset reference data,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Approve fixed assets transactions,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into fixed assets,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into fixed asset transaction status,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Activate tax depreciation process,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Maintain sensitive bank account information for company accounts,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into bank accounts master,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into bank account reconciliation status,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into bank management policies,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Review bank management process performance,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into bank management reference data,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into bank transaction status,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into Client-Bank payments,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Maintain Client-Bank payments,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into export letter of credit,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into import letter of credit,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into bank letter of guarantee,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,View Brazilian parameters,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into budget check errors or warnings,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Review budget control process performance,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Review budget process performance,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into budget master,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into budget register entry status,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,View budget planning configuration and processes,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,View budget plans,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into additional information related to cash accounts,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into cash accounts,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Maintain cash accounts,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about cash accounts,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about cash journals,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Enable cash management process,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into cash transaction status,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into CFOP,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Review collections process performance,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into collections status,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into collections policies,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into collections reference data,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into costing data for a product,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Review credit cards process performance,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into customer reference data,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Maintain customer master,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about payment status for customer invoices,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Approve customer invoices,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into customer invoice status,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into invoice and cash policies,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Enable invoice and cash process,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Review invoice and cash process performance,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into invoice and cash reference data,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into sales commissions master,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about customs duty data,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about customer overdue debt VAT journals,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into cust/vend prepayments,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Maintain cust/vend prepayments,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Maintain dimension configuration for integrating applications,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Enable the global address book process,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Maintain correction letters,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Enable receipt electronic fiscal document process,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into receipt electronic fiscal document,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Match a vendor invoice to an NF-e XML document,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,View the discrepancies between vendor invoice values and the received XML values,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into EInvoice progress,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire into advanced reports,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Maintain advanced reports,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Role center URL redirection,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about export VAT processing,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about incoming factures,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Maintain incoming factures,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about outgoing factures,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about outgoing factures,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Inquire about prepayment factures,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,Maintain prepayment factures,,,,
LEDGERACCOUNTINGMANAGER,Accounting manager,View fiscal document source texts,,,,
